transaction_id,account_id,branch_id,transaction_amount_vnd,transaction_hour,transaction_timestamp,location_city,device_id,biometric_failure_count,transaction_frequency_5min,total_loans_vnd,num_transactions,npl_flag,total_deposits_vnd,transaction_fees_vnd,is_fraud,fraud_type
TXN_00000146,ACC_001732,3,5743322.775408478,18,2025-06-27T18:32:22.149399,Can Tho,DEV_44212,0,1,6216500.453476328,252,False,94719.66558747478,94.71966558747478,False,normal
TXN_00000147,ACC_004991,4,2616296.173420707,18,2025-06-27T18:32:22.149399,Ho Chi Minh City,DEV_17565,0,1,589460.6028436468,351,False,63409.7468061919,63.4097468061919,False,normal
TXN_00000148,ACC_002079,4,312370.17491466063,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_43179,1,1,3822462.5403865157,117,False,78720.93574990556,78.72093574990556,False,normal
TXN_00000149,ACC_003627,9,210377.46598580407,18,2025-06-27T18:32:22.149399,Da Nang,DEV_15779,0,1,330515.4261722844,405,False,283955.86083025264,283.9558608302527,False,normal
TXN_00000150,ACC_002486,9,2627858.6019630316,18,2025-06-27T18:32:22.149399,Hanoi,DEV_38305,1,1,758273.2045260024,483,False,1781916.2969585434,1781.9162969585434,False,normal
TXN_00000151,ACC_001958,6,1700237.3193077485,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_18464,0,1,6906999.346836604,185,False,1948282.9030475551,1948.2829030475552,False,normal
TXN_00000152,ACC_003385,1,1248310.4444281536,18,2025-06-27T18:32:22.149399,Hanoi,DEV_43455,1,1,501183.2248608221,476,False,226629.45358494687,226.62945358494687,False,normal
TXN_00000153,ACC_003653,6,1134477.7987817859,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_45934,0,1,3808278.3301645317,88,False,458019.0823928297,458.0190823928297,False,normal
TXN_00000154,ACC_004125,7,4251079.978706848,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_28812,0,1,14483651.217161564,315,False,779713.1524881342,779.7131524881343,False,normal
TXN_00000155,ACC_002570,1,881407.9433195802,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_18781,0,1,771024.0361340204,95,False,2636359.9404506055,2636.3599404506053,False,normal
TXN_00000156,ACC_004622,6,250825.36242802124,18,2025-06-27T18:32:22.149399,Can Tho,DEV_47121,0,1,261199.89902234674,320,False,768970.1204085733,768.9701204085733,False,normal
TXN_00000157,ACC_003517,7,2386677.1597255245,18,2025-06-27T18:32:22.149399,Can Tho,DEV_37056,0,1,107847.71213751512,327,False,308604.962177151,308.604962177151,False,normal
TXN_00000158,ACC_002570,5,677250.1197517215,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_28161,0,2,5318070.103135617,195,False,1734527.853216722,1734.527853216722,False,normal
TXN_00000159,ACC_003603,1,409971.3767350517,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_41379,0,1,157584.29911395648,239,False,169557.7350479537,169.5577350479537,False,normal
TXN_00000160,ACC_004671,1,978143.328345988,18,2025-06-27T18:32:22.149399,Da Nang,DEV_39283,0,1,748838.739575656,446,False,648911.425024967,648.911425024967,False,normal
TXN_00000161,ACC_001491,5,2818981.922226287,18,2025-06-27T18:32:22.149399,Hanoi,DEV_40941,0,1,130695.25771986437,279,False,268708.7540069711,268.7087540069711,False,normal
TXN_00000162,ACC_003055,5,317227.3119403193,18,2025-06-27T18:32:22.149399,Da Nang,DEV_34904,0,1,496279.761241987,439,False,301096.9231233326,301.0969231233326,False,normal
TXN_00000163,ACC_003416,1,4026669.556442649,18,2025-06-27T18:32:22.149399,Can Tho,DEV_19904,0,1,20993996.907674167,472,False,82860.78725803159,82.86078725803159,False,normal
TXN_00000164,ACC_003538,4,1248624.9350117252,18,2025-06-27T18:32:22.149399,Da Nang,DEV_37665,0,1,410786.6073802616,253,False,46925.796812874054,46.925796812874054,False,normal
TXN_00000165,ACC_003183,10,6442769.217016763,18,2025-06-27T18:32:22.149399,Ho Chi Minh City,DEV_44214,0,1,714917.1821740089,333,False,317438.2612573741,317.4382612573741,False,normal
TXN_00000166,ACC_004754,4,243013.9000127971,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_33250,0,1,22486.403254861012,321,False,1881000.0949879547,1881.0000949879548,False,normal
TXN_00000167,ACC_003390,8,1955132.4523934168,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_25664,0,1,9619138.02507444,236,False,113086.24447415615,113.08624447415615,False,normal
TXN_00000168,ACC_002969,2,2643960.3408413897,18,2025-06-27T18:32:22.149399,Hue,DEV_34187,0,1,223714.43647887665,55,False,1626475.568449736,1626.475568449736,False,normal
TXN_00000169,ACC_001325,9,1964161.1890707563,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_39441,0,1,97378.57162087674,322,False,479668.99429228064,479.6689942922807,False,normal
TXN_00000170,ACC_001736,3,129710.03718534634,18,2025-06-27T18:32:22.149399,Ho Chi Minh City,DEV_13908,1,1,312914.95969318185,344,False,689173.3367315287,689.1733367315287,False,normal
TXN_00000171,ACC_002440,2,1145754.1970900581,18,2025-06-27T18:32:22.149399,Can Tho,DEV_23586,0,1,667965.0610680167,249,False,908542.8912758896,908.5428912758896,False,normal
TXN_00000172,ACC_001158,6,73252.4996548104,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_46279,0,1,61410.15719560423,169,False,390710.6739744901,390.7106739744901,False,normal
TXN_00000173,ACC_004713,2,3743227.807050605,18,2025-06-27T18:32:22.149399,Can Tho,DEV_28736,0,1,1056682.8063037188,134,False,748733.6866263523,748.7336866263523,False,normal
TXN_00000174,ACC_001698,4,1381419.6864549196,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_13523,0,1,117072.15440026886,218,False,696630.4606675953,696.6304606675952,False,normal
TXN_00000175,ACC_003966,9,508698.3812867446,18,2025-06-27T18:32:22.149399,Ho Chi Minh City,DEV_34997,0,1,207771.4770565257,466,False,3439778.9588470394,3439.7789588470396,False,normal
TXN_00000176,ACC_004964,7,394796.2233671251,18,2025-06-27T18:32:22.149399,Ho Chi Minh City,DEV_24957,0,1,90367.60266624506,238,False,2816596.322157772,2816.5963221577717,False,normal
TXN_00000177,ACC_001763,3,1619632.4875016846,18,2025-06-27T18:32:22.149399,Da Nang,DEV_33560,0,1,401886.2609314663,288,False,234508.02223885772,234.50802223885773,False,normal
TXN_00000178,ACC_003004,2,472409265.9310823,18,2025-06-27T18:32:22.149399,Hue,DEV_NEW_89554,1,1,1237863507.4959316,16,True,595454.1814818418,595.4541814818418,True,loan_fraud
TXN_00000179,ACC_002193,6,1228275.7947631506,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_30775,0,1,86667.16450804894,474,False,187741.4985099593,187.74149850995929,False,normal
TXN_00000180,ACC_004831,10,113714.82139061103,18,2025-06-27T18:32:22.149399,Ho Chi Minh City,DEV_46520,0,2,837306.235373218,89,False,1467133.098807502,1467.1330988075022,False,normal
TXN_00000181,ACC_004781,6,689255.8846162873,18,2025-06-27T18:32:22.149399,Ho Chi Minh City,DEV_46348,0,1,262775.5401470849,315,False,87602.1838041677,87.6021838041677,False,normal
TXN_00000182,ACC_001664,6,4847526.485177063,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_30094,0,1,13445.738891487506,99,False,33433.7175487468,33.4337175487468,False,normal
TXN_00000183,ACC_004562,2,198576.9996736333,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_44074,0,1,1303252.169985358,498,False,901118.7351873957,901.1187351873957,False,normal
TXN_00000184,ACC_002816,10,645393.9281626558,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_36620,0,1,748051.0812812013,276,False,185324.81924186728,185.3248192418673,False,normal
TXN_00000185,ACC_001521,1,3588771.4416307914,18,2025-06-27T18:32:22.149399,Hue,DEV_47205,0,1,137107.8011082201,81,False,3408816.1668638587,3408.8161668638586,False,normal
TXN_00000186,ACC_004526,2,1449937.174282928,18,2025-06-27T18:32:22.149399,Hue,DEV_21791,0,1,3882761.6127828793,463,False,483091.74150511966,483.09174150511967,False,normal
TXN_00000187,ACC_004117,2,592414.6304502665,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_14122,0,1,4226026.41337661,86,False,1502893.6787333137,1502.8936787333137,False,normal
TXN_00000188,ACC_003747,3,1155527.112637176,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_33402,0,1,104627.33598449756,463,False,666259.2999551125,666.2592999551125,False,normal
TXN_00000189,ACC_003829,10,116462.51956108747,18,2025-06-27T18:32:22.149399,Da Nang,DEV_18814,0,1,151155.88800217368,201,False,229844.91240822032,229.84491240822032,False,normal
TXN_00000190,ACC_001126,2,5811702.578900495,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_11351,0,1,7419885.714617839,451,False,5294272.776417861,5294.272776417861,False,normal
TXN_00000191,ACC_004655,7,1653955.9729775402,18,2025-06-27T18:32:22.149399,Hue,DEV_24843,0,1,594862.2291688587,459,False,1524171.868605904,1524.1718686059041,False,normal
TXN_00000192,ACC_001267,3,90997.35680410189,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_31060,0,19,570791.7977651047,877,False,1867865.797780355,4549.867840205095,True,fee_manipulation
TXN_00000193,ACC_002776,8,1279120.3437790708,18,2025-06-27T18:32:22.149399,Hanoi,DEV_13011,0,1,844464.1565811059,396,False,1133131.444575303,1133.131444575303,False,normal
TXN_00000194,ACC_003380,2,449107.8367352759,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_32776,0,1,1250168.0040691583,263,False,429550.13922579295,429.550139225793,False,normal
TXN_00000195,ACC_001066,8,151332.0339776161,18,2025-06-27T18:32:22.149399,Da Nang,DEV_41549,0,1,10580461.936521351,153,False,1226002.2043795919,1226.0022043795918,False,normal
TXN_00000196,ACC_003131,5,231471.3645047353,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_45041,0,1,7611898.715836021,497,False,416854.4049355615,416.85440493556155,False,normal
TXN_00000197,ACC_004148,3,574223.3208870374,18,2025-06-27T18:32:22.149399,Can Tho,DEV_40267,0,1,223167.85379413608,333,False,538185.5845974002,538.1855845974002,False,normal
TXN_00000198,ACC_001460,10,788069.7476633415,18,2025-06-27T18:32:22.149399,Can Tho,DEV_10640,0,1,1020783.9581943351,244,False,2896171.101048529,2896.171101048529,False,normal
TXN_00000199,ACC_003422,1,2892312.245113197,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_25281,0,1,1983787.7250077096,354,False,793783.679231216,793.783679231216,False,normal
TXN_00000200,ACC_004148,10,1254448.0794373278,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_35268,0,2,660661.4433951594,426,False,44620.497923726776,44.620497923726774,False,normal
TXN_00000201,ACC_002201,4,2915982.180000706,18,2025-06-27T18:32:22.149399,Hue,DEV_33538,1,1,228683.62359106625,70,False,1264712.0491115735,1264.7120491115736,False,normal
TXN_00000202,ACC_002160,1,1279077.4370448608,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_13176,0,1,241517.03516515862,205,False,865542.1074964151,865.5421074964152,False,normal
TXN_00000203,ACC_004405,8,2951921.227378728,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_27305,0,1,529171.4219804757,113,False,635651.6143984095,635.6516143984095,False,normal
TXN_00000204,ACC_002786,3,438535.41150112107,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_18427,0,1,346989.2726585279,301,False,335734.511597344,335.734511597344,False,normal
TXN_00000205,ACC_001027,6,391097.6607327147,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_49163,0,1,53235.20352825965,466,False,227042.40760961472,227.0424076096147,False,normal
TXN_00000206,ACC_001740,1,8072058.044516476,18,2025-06-27T18:32:22.149399,Hanoi,DEV_44204,0,1,1203826.2794588555,370,False,3110263.819836078,3110.2638198360783,False,normal
TXN_00000207,ACC_004891,8,1537817.5474508407,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_21145,0,1,20239275.034916997,232,False,247141.7484872234,247.14174848722342,False,normal
TXN_00000208,ACC_004012,3,1382660.2998394798,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_44571,0,1,389024.9901140716,474,False,145251.19614604503,145.25119614604503,False,normal
TXN_00000209,ACC_003218,10,1991685.639428019,18,2025-06-27T18:32:22.149399,Da Nang,DEV_30479,1,1,629253.6616965659,338,False,88762.42011798051,88.76242011798051,False,normal
TXN_00000210,ACC_003776,4,491703.68129994045,18,2025-06-27T18:32:22.149399,Can Tho,DEV_38596,0,1,198544.31130422704,352,False,2275397.939858212,2275.3979398582123,False,normal
TXN_00000211,ACC_003468,4,1327557.647839903,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_47275,0,1,2822980.671674971,168,False,594808.9321180026,594.8089321180025,False,normal
TXN_00000212,ACC_003930,9,1433711.5758287755,18,2025-06-27T18:32:22.149399,Hanoi,DEV_44396,2,1,5760663.902464165,327,False,174332.21560598118,174.3322156059812,False,normal
TXN_00000213,ACC_004180,10,757793.003211237,18,2025-06-27T18:32:22.149399,Da Nang,DEV_44653,1,2,1460040.9835329852,408,False,754078.3241184443,754.0783241184444,False,normal
TXN_00000214,ACC_002984,3,446564.3605655795,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_29046,0,1,207902.8534518125,430,False,577975.3891543458,577.9753891543459,False,normal
TXN_00000215,ACC_001975,4,643697.0015501231,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_49269,0,1,8945851.684765814,222,False,130879.1835874805,130.8791835874805,False,normal
TXN_00000216,ACC_001570,7,821553.2905943557,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_19324,0,1,271086.8800761712,98,False,1203642.4714339941,1203.6424714339942,False,normal
TXN_00000217,ACC_004426,8,5055380.865807669,18,2025-06-27T18:32:22.149399,Da Nang,DEV_49351,1,1,217617.03418371704,381,False,35889.105792751616,35.889105792751614,False,normal
TXN_00000218,ACC_002340,9,904405.7709701166,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_47973,0,1,11595837.610136718,448,False,3026303.605158967,3026.303605158967,False,normal
TXN_00000219,ACC_004531,8,1344475.0285143757,18,2025-06-27T18:32:22.149399,Hanoi,DEV_31851,0,1,677368.02119438,280,False,210021.07964227902,210.02107964227903,False,normal
TXN_00000220,ACC_003305,9,327116.44209468644,18,2025-06-27T18:32:22.149399,Can Tho,DEV_35726,0,1,209983.97370044395,268,False,151025.92807919695,151.02592807919694,False,normal
TXN_00000221,ACC_003269,10,1249392.2232407487,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_13330,0,2,3337182.481981281,477,False,305448.051335451,305.448051335451,False,normal
TXN_00000222,ACC_004245,1,348647.26209828624,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_29857,0,1,7268735.630670486,226,False,639218.6280100327,639.2186280100327,False,normal
TXN_00000223,ACC_003143,8,3021265.528595458,18,2025-06-27T18:32:22.149399,Hue,DEV_12047,1,1,66122.88316358541,84,False,4698176.60176552,4698.17660176552,False,normal
TXN_00000224,ACC_002138,6,324631.753563748,18,2025-06-27T18:32:22.149399,Da Nang,DEV_33984,0,1,137904.67360838302,208,False,613527.9548278423,613.5279548278423,False,normal
TXN_00000225,ACC_003997,3,1006249.8701681726,18,2025-06-27T18:32:22.149399,Da Nang,DEV_47962,0,1,578515.1970476826,235,False,2134525.3782180035,2134.5253782180034,False,normal
TXN_00000226,ACC_001923,3,167235.92293810647,18,2025-06-27T18:32:22.149399,Hanoi,DEV_28201,0,1,261219.0866631071,89,False,2109552.9982280675,2109.5529982280677,False,normal
TXN_00000227,ACC_003601,1,2474768.971120085,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_19843,0,1,117298.21213182746,267,False,277077.32125126227,277.0773212512623,False,normal
TXN_00000228,ACC_002937,4,2480993.0464964476,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_42005,0,1,688099.6473382299,411,False,1406127.345195325,1406.1273451953252,False,normal
TXN_00000229,ACC_002236,8,664774.1564190522,18,2025-06-27T18:32:22.149399,Hanoi,DEV_30556,0,1,1080898.9548039543,460,False,93521.47652197791,93.5214765219779,False,normal
TXN_00000230,ACC_002259,8,588665.4583069698,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_39825,0,1,600791.7306407415,305,False,71574.64025644577,71.57464025644578,False,normal
TXN_00000231,ACC_004435,3,3677284.4478527047,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_31648,0,1,394639.60103766446,453,False,1381692.843565753,1381.692843565753,False,normal
TXN_00000232,ACC_003159,3,51188.27718993704,18,2025-06-27T18:32:22.149399,Hanoi,DEV_12188,0,1,507072.8377196698,393,False,1356474.5591461353,1356.4745591461353,False,normal
TXN_00000233,ACC_004674,2,874854.546810012,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_42301,0,1,203249.82418417875,341,False,10730.171202701476,10.730171202701477,False,normal
TXN_00000234,ACC_002972,3,393422.0163599204,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_12795,0,1,322216.20394249354,281,False,335108.8616672074,335.1088616672074,False,normal
TXN_00000235,ACC_004708,10,72015.60200544148,18,2025-06-27T18:32:22.149399,Hue,DEV_28228,0,1,615646.3454470501,95,False,881713.3670752754,881.7133670752754,False,normal
TXN_00000236,ACC_004892,4,920448.5476827666,18,2025-06-27T18:32:22.149399,Hanoi,DEV_42886,0,1,164076.53733530044,300,False,140257.22545668294,140.25722545668293,False,normal
TXN_00000237,ACC_004240,4,295423.903592301,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_39021,0,1,514115.5645816217,276,False,460023.47936039395,460.02347936039394,False,normal
TXN_00000238,ACC_002896,8,244087.91424305574,18,2025-06-27T18:32:22.149399,Bien Hoa,DEV_11873,0,1,981513.8304379752,54,False,5476268.138098145,5476.268138098145,False,normal
TXN_00000239,ACC_002321,7,988044.7741718319,18,2025-06-27T18:32:22.149399,Hai Phong,DEV_14158,0,1,1320584.2158424393,468,False,285427.2761997435,285.4272761997435,False,normal
TXN_00000240,ACC_004060,4,2189573.7210158813,18,2025-06-27T18:32:22.149399,Nha Trang,DEV_30176,0,1,69325.96048373116,305,False,702546.5650516336,702.5465650516336,False,normal
TXN_00000241,ACC_003514,10,404329.02413445845,18,2025-06-27T18:32:22.151165,Da Nang,DEV_41952,0,1,2472533.533045,73,False,2256161.936000367,2256.1619360003674,False,normal
TXN_00000242,ACC_002765,2,111296.34281216569,18,2025-06-27T18:32:22.151165,Hanoi,DEV_31702,0,2,504522.1418016187,268,False,194019.53949555775,194.01953949555775,False,normal
TXN_00000243,ACC_002817,6,3484375.69051605,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_35020,0,1,124944.6394520427,144,False,350861.6830953003,350.8616830953003,False,normal
TXN_00000244,ACC_001752,10,425355.2945096179,18,2025-06-27T18:32:22.151165,Da Nang,DEV_42474,0,1,183221.99205800833,440,False,112397.06941783527,112.39706941783527,False,normal
TXN_00000245,ACC_001882,6,6412235.281076959,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_47126,0,1,8943805.744816735,304,False,271418.6512792197,271.4186512792197,False,normal
TXN_00000246,ACC_001155,8,665269.6777188637,18,2025-06-27T18:32:22.151165,Ho Chi Minh City,DEV_17606,1,1,20603.720638930274,285,False,355338.71366356517,355.33871366356516,False,normal
TXN_00000247,ACC_003073,3,2458946.03287347,18,2025-06-27T18:32:22.151165,Bien Hoa,DEV_12311,0,1,1231176.2537429645,273,False,78796.81240999459,78.79681240999459,False,normal
TXN_00000248,ACC_001679,10,1140189.6592866909,18,2025-06-27T18:32:22.151165,Hanoi,DEV_37131,0,1,2886009.206413028,479,False,38720.37174331482,38.72037174331482,False,normal
TXN_00000249,ACC_004675,2,514218.6982131917,18,2025-06-27T18:32:22.151165,Hue,DEV_44238,0,1,57388.53093582026,133,False,472907.0115030933,472.9070115030933,False,normal
TXN_00000250,ACC_002616,2,651587.0474773528,18,2025-06-27T18:32:22.151165,Da Nang,DEV_12239,0,1,524923.6537065657,183,False,188568.98546721294,188.56898546721294,False,normal
TXN_00000251,ACC_003146,5,202318.30097172732,18,2025-06-27T18:32:22.151165,Can Tho,DEV_24028,0,1,511319.37026311475,207,False,410622.52036284073,410.62252036284076,False,normal
TXN_00000252,ACC_002240,3,1757534.8013039737,18,2025-06-27T18:32:22.151165,Bien Hoa,DEV_14049,0,1,435418.3826005326,229,False,523769.2455923441,523.7692455923441,False,normal
TXN_00000253,ACC_003212,5,595495.7532090504,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_25825,0,1,73601.47646947092,159,False,190894.28151002878,190.89428151002878,False,normal
TXN_00000254,ACC_001451,7,72041.8562353151,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_41656,0,1,166141.91197340874,148,False,135380.93828147845,135.38093828147845,False,normal
TXN_00000255,ACC_002000,8,371279.53799786075,18,2025-06-27T18:32:22.151165,Ho Chi Minh City,DEV_32444,0,1,63220.781234912545,77,False,219490.88317582506,219.49088317582508,False,normal
TXN_00000256,ACC_004931,8,114166.79073523848,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_29956,0,2,954178.9285906425,302,False,585493.4238691152,585.4934238691152,False,normal
TXN_00000257,ACC_002710,3,631598.9628462538,18,2025-06-27T18:32:22.151165,Ho Chi Minh City,DEV_46746,0,1,155038.67146161897,498,False,598836.1390907498,598.8361390907498,False,normal
TXN_00000258,ACC_004887,1,215178.51196027963,18,2025-06-27T18:32:22.151165,Hue,DEV_46838,0,1,1029507.1885591215,460,False,193243.91353470215,193.24391353470216,False,normal
TXN_00000259,ACC_002631,1,438527229.2597958,3,2025-06-27T18:32:22.151165,Hai Phong,DEV_37606,0,21,39311.92485292748,779,False,413969.69780191744,413.96969780191745,True,money_laundering
TXN_00000260,ACC_001373,7,21158751.479944002,18,2025-06-27T18:32:22.151165,Can Tho,DEV_24803,0,1,569665.1111042792,340,False,6906858.798084894,6906.858798084894,False,normal
TXN_00000261,ACC_003894,10,249541.10584216437,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_24425,0,1,130271.38256837145,267,False,398611.23125876853,398.61123125876856,False,normal
TXN_00000262,ACC_003057,4,343394.96760811174,18,2025-06-27T18:32:22.151165,Da Nang,DEV_11342,0,1,51864.18926656291,91,False,769389.5344722215,769.3895344722215,False,normal
TXN_00000263,ACC_004744,9,1054330.5254229154,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_19058,1,1,1125363.437631273,150,False,436509.98424026766,436.50998424026767,False,normal
TXN_00000264,ACC_003548,9,2317436.444549346,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_43862,0,1,166948.57758784655,160,False,998630.818704506,998.630818704506,False,normal
TXN_00000265,ACC_001807,7,1254607.6374226701,18,2025-06-27T18:32:22.151165,Ho Chi Minh City,DEV_43121,0,1,507793.35869845795,455,False,15834460.978774918,15834.460978774918,False,normal
TXN_00000266,ACC_002853,5,421100.01586924924,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_31597,0,1,291985.23527155054,401,False,39785.67971550444,39.78567971550444,False,normal
TXN_00000267,ACC_004154,7,3161586.2936708815,18,2025-06-27T18:32:22.151165,Can Tho,DEV_31637,0,1,62720.5721488939,332,False,54870.318346789594,54.870318346789595,False,normal
TXN_00000268,ACC_003055,10,3599894.9135021865,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_16752,0,2,1963817.230717356,321,False,1946568.1346275937,1946.5681346275937,False,normal
TXN_00000269,ACC_002072,1,1935309.1876307514,18,2025-06-27T18:32:22.151165,Can Tho,DEV_44152,0,1,46839.824643626416,335,False,732013.9913390264,732.0139913390263,False,normal
TXN_00000270,ACC_004813,9,1324620.2398713438,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_41158,0,1,1213488.7756758311,119,False,8895706.230042323,8895.706230042324,False,normal
TXN_00000271,ACC_001985,3,6916490.294202106,18,2025-06-27T18:32:22.151165,Ho Chi Minh City,DEV_33304,0,1,10892190.875984091,411,False,24396.194509565776,24.396194509565778,False,normal
TXN_00000272,ACC_004690,7,1600403.8173521627,18,2025-06-27T18:32:22.151165,Hue,DEV_16633,0,1,101547.89486643595,241,False,544904.5532235771,544.9045532235771,False,normal
TXN_00000273,ACC_003937,10,198077654.74571696,23,2025-06-27T18:32:22.151165,Nha Trang,DEV_NEW_90732,5,1,304538.4206671863,135,False,48211.252861291556,48.211252861291555,True,account_takeover
TXN_00000274,ACC_003339,7,305073.2668855802,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_37802,0,1,394803.2244610671,282,False,3163852.0485522095,3163.8520485522095,False,normal
TXN_00000275,ACC_001006,6,1907268.4977837247,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_22031,1,1,4026138.3777519935,445,False,527226.2378659899,527.2262378659899,False,normal
TXN_00000276,ACC_002596,1,718770842.6232506,18,2025-06-27T18:32:22.151165,Hanoi,DEV_NEW_84427,0,1,1317863856.539372,5,False,41491.49831989474,41.49149831989474,True,loan_fraud
TXN_00000277,ACC_001209,9,435400.20888840803,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_43083,0,1,797582.2857276687,143,False,8796448.694974681,8796.448694974682,False,normal
TXN_00000278,ACC_001297,8,357924.82135757373,18,2025-06-27T18:32:22.151165,Can Tho,DEV_41717,0,1,10697323.44092928,408,False,749272.7013294371,749.2727013294372,False,normal
TXN_00000279,ACC_001944,8,4376764.971455218,18,2025-06-27T18:32:22.151165,Can Tho,DEV_39488,0,1,208605.0573719802,474,False,307715.6378806126,307.7156378806126,False,normal
TXN_00000280,ACC_004966,8,1554674.0217952775,18,2025-06-27T18:32:22.151165,Hue,DEV_24625,0,1,817977.7813216326,195,False,185171.37736919388,185.1713773691939,False,normal
TXN_00000281,ACC_001732,9,388427.91190629354,18,2025-06-27T18:32:22.151165,Can Tho,DEV_30284,2,2,3099854.2015635935,165,False,17309.503966564305,17.309503966564307,False,normal
TXN_00000282,ACC_004267,7,1023644.3025177083,18,2025-06-27T18:32:22.151165,Ho Chi Minh City,DEV_31878,0,1,610324.1313930303,52,False,1065887.4529298677,1065.8874529298678,False,normal
TXN_00000283,ACC_004515,5,206498.96737143307,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_20378,0,1,1126730.2844778344,221,False,2204700.3910145313,2204.7003910145313,False,normal
TXN_00000284,ACC_001337,7,360541.1706242955,18,2025-06-27T18:32:22.151165,Hanoi,DEV_30513,0,1,736363.3244530444,254,False,194014.39339825555,194.01439339825555,False,normal
TXN_00000285,ACC_004427,8,577905.8107375476,18,2025-06-27T18:32:22.151165,Can Tho,DEV_22791,0,1,41461.13902250673,388,False,4429633.843697909,4429.6338436979095,False,normal
TXN_00000286,ACC_002448,7,1321615.6388260345,18,2025-06-27T18:32:22.151165,Can Tho,DEV_30346,1,1,857817.0432951147,495,False,4183294.1961087,4183.2941961087,False,normal
TXN_00000287,ACC_001196,2,4699130.43912433,18,2025-06-27T18:32:22.151165,Ho Chi Minh City,DEV_36535,0,1,646211.8747472188,106,False,665689.6315303439,665.689631530344,False,normal
TXN_00000288,ACC_001684,8,615244.5982073568,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_44154,0,1,1258807.1706999114,476,False,255153.8457392178,255.15384573921781,False,normal
TXN_00000289,ACC_004189,5,1104132.3536572377,18,2025-06-27T18:32:22.151165,Hai Phong,DEV_33851,0,1,296574.0943880953,191,False,465238.2950457218,465.2382950457218,False,normal
TXN_00000290,ACC_001548,4,111593.33078604718,18,2025-06-27T18:32:22.151165,Nha Trang,DEV_34546,0,1,632699.4505344875,64,False,12402241.917165283,12402.241917165284,False,normal
TXN_00000291,ACC_001328,7,280882.4866892004,18,2025-06-27T18:32:22.151165,Da Nang,DEV_21400,0,1,69876.82448111696,402,False,2156152.4710777574,2156.1524710777576,False,normal
